Index;Index;Function Name;Global Minimal;Best Fitness run;Worst Fitness run;Mean Fitness run;Number of Evaluations - Worst run;Number of Evaluations - Mean run;Number of Evaluations - Best run;Closeness to Global Minimal;log
1;1;Rotated High Conditioned Elliptic Function;100;148.3816162181279;133307.45742273153;12468.201754232403;940;9568;18860;0.6739379348247247;"{""0"": [[3, 60, 2596808.141119095, 2561065.7318364764], [30, 600, 35742.40928261859, 18299.82379547417], [35, 700, 17442.585487144417, 12372.810424524087]], ""1"": [[2, 40, 200883884.0829196, 200229192.14413112], [6, 120, 654691.9387884871, 621112.7990960485], [792, 15840, 33579.139692438686, 254.42305998282245], [952, 19040, 33324.716632455864, 3569.244733170577], [986, 19720, 29755.471899285287, 985.830600140238]], ""2"": [[2, 40, 1439180.7679892837, 187540.57311936026], [4, 80, 1251640.1948699234, 1172617.2067066098], [15, 300, 79022.9881633135, 77909.58983554812], [276, 5520, 1113.3983277653774, 409.14747933289766], [327, 6540, 704.2508484324798, 384.8491244864572]], ""3"": [[1, 20, 6610193.448432551, 538943.815319987], [3, 60, 6071249.633112564, 5950595.363847234], [4, 80, 120654.26926532901, 110552.27936319263], [87, 1740, 10101.989902136382, 7681.377183755022], [582, 11640, 2420.6127183813596, 1773.4179716390518], [899, 17980, 647.1947467423079, 514.7270389231171]], ""4"": [[13, 260, 458866.0332957684, 240124.3475422298], [18, 360, 218741.68575353856, 153609.15537608898], [69, 1380, 65132.53037744957, 13766.933597155978], [95, 1900, 51365.59678029359, 18206.988228935676], [167, 3340, 33158.60855135792, 3596.9746531730125], [180, 3600, 29561.633898184904, 592.4361864606253]], ""5"": [[2, 40, 17799425.25654782, 14354985.478107393], [3, 60, 3444439.7784404266, 2693837.9126283647], [14, 280, 750601.865812062, 425107.75351046], [18, 360, 325494.112301602, 308103.35893977375], [118, 2360, 17390.75336182827, 7175.504041687162], [187, 3740, 10215.249320141107, 2067.9670970395327], [211, 4220, 8147.282223101574, 2674.417333333534], [456, 9120, 5472.8648897680405, 162.96208090457094]], ""6"": [[1, 20, 2670207.9238749724, 646349.2967830051], [3, 60, 2023858.6270919673, 1886689.324498872], [18, 360, 137169.30259309532, 14507.969560374593], [25, 500, 122661.33303272072, 66450.58577737652], [27, 540, 56210.747255344206, 54588.63540473127], [49, 980, 1622.1118506129324, 11.335799087441274], [129, 2580, 1610.776051525491, 12.652533949530834], [199, 3980, 1598.1235175759602, 32.07821517515231], [843, 16860, 1566.045302400808, 20.866191758824243], [929, 18580, 1545.1791106419837, 9.781458492331467]], ""7"": [[1, 20, 16056214.623463204, 12874530.800392278], [4, 80, 3181683.8230709266, 2673292.431436588], [18, 360, 508391.39163433877, 277935.6374379358], [21, 420, 230455.754196403, 200374.1348469793], [52, 1040, 30081.619349423698, 22152.23982964948], [59, 1180, 7929.379519774217, 7694.721984745889]], ""8"": [[1, 20, 7398973.1134382775, 3804435.6330710826], [4, 80, 3594537.480367195, 1597219.216919946], [14, 280, 1997318.2634472488, 1825569.5772889971], [16, 320, 171748.68615825177, 151460.53776563075], [85, 1700, 20288.148392621035, 1129.9059319951484], [119, 2380, 19158.242460625886, 411.1729586936199], [147, 2940, 18747.069501932267, 4717.209876321318], [148, 2960, 14029.859625610949, 4892.762618090826], [159, 3180, 9137.097007520122, 59.027039569673434], [187, 3740, 9078.069967950449, 164.69031196993456], [388, 7760, 8913.379655980514, 1382.5859440916593], [477, 9540, 7530.793711888855, 3199.0687136792785], [579, 11580, 4331.724998209576, 860.9662955532976], [604, 12080, 3470.7587026562787, 407.1616942863184], [722, 14440, 3063.5970083699603, 1995.0611886837228], [921, 18420, 1068.5358196862376, 76.02349610337103]], ""9"": [[3, 60, 246016.63223879877, 233667.48230640497], [47, 940, 12349.14993239381, 1086.372681305853]], ""10"": [[1, 20, 25950371.589755233, 22689496.494906608], [4, 80, 3260875.0948486254, 3134399.508363063], [10, 200, 126475.58648556258, 82846.76668292412], [11, 220, 43628.81980263846, 11319.237792785934], [137, 2740, 32309.58200985253, 3008.2565995964724], [172, 3440, 29301.325410256057, 2152.4104565162015], [186, 3720, 27148.914953739855, 5408.461915159973], [882, 17640, 21740.453038579883, 7794.485062998187], [905, 18100, 13945.967975581696, 1346.12694251406]], ""11"": [[3, 60, 1733726.641470565, 1230258.3864556083], [9, 180, 503468.25501495664, 477013.97106594185], [103, 2060, 26454.283949014763, 9752.317203522634], [116, 2320, 16701.96674549213, 4441.975448482866], [281, 5620, 12259.991297009263, 201.09168635493188], [460, 9200, 12058.89961065433, 150.1659810318488], [954, 19080, 11908.733629622482, 41.75744850695446]], ""12"": [[1, 20, 18027455.566869363, 17691386.701675173], [16, 320, 336068.8651941886, 76695.33986913975], [19, 380, 259373.52532504886, 225534.7330539196], [38, 760, 33838.792271129256, 20621.224494787515], [130, 2600, 13217.567776341739, 669.8131381624862], [269, 5380, 12547.754638179253, 2364.2289992432434], [274, 5480, 10183.52563893601, 6621.176955529464], [299, 5980, 3562.348683406545, 1756.361161425855], [743, 14860, 1805.9875219806902, 140.4167211195445]], ""13"": [[1, 20, 814355711.4084784, 812989455.4633353], [6, 120, 1366255.9451431446, 961022.4105058315], [11, 220, 405233.53463731305, 392251.7888624117], [18, 360, 12981.745774901381, 10774.188580191232], [23, 460, 2207.557194710148, 586.4126326520002], [105, 2100, 1621.1445620581478, 585.7681844060746], [302, 6040, 1035.3763776520732, 176.21351781739656], [330, 6600, 859.1628598346766, 9.941556702489493]], ""14"": [[2, 40, 23136394.75756555, 4270933.90298688], [3, 60, 18865460.85457867, 12553856.187871132], [4, 80, 6311604.666707537, 492623.07815070916], [5, 100, 5818981.588556828, 3344963.580965328], [13, 260, 2474018.0075915, 2441573.9401981817], [43, 860, 32444.06739331833, 31860.096600287987]], ""15"": [[3, 60, 366302.51246707095, 117614.99235245187], [7, 140, 248687.52011461908, 160381.86920009507], [12, 240, 88305.65091452403, 69248.49209525142], [63, 1260, 19057.158819272598, 9370.6733493611], [118, 2360, 9686.485469911499, 4169.7205625160705], [241, 4820, 5516.764907395428, 4272.402714783009], [256, 5120, 1244.3621926124188, 19.17639149727256], [309, 6180, 1225.1858011151462, 569.9557701752759], [777, 15540, 655.2300309398703, 3.6724259759607776]], ""16"": [[7, 140, 188289.36418124108, 52305.994872065115], [9, 180, 135983.36930917596, 103061.80191647331], [10, 200, 32921.567392702644, 29902.194781297527], [26, 520, 3019.372611405115, 643.6887785752283], [53, 1060, 2375.683832829887, 177.4200460954753], [345, 6900, 2198.2637867344115, 773.5394796442765]], ""17"": [[3, 60, 4862542.347079156, 3415420.859710834], [5, 100, 1447121.4873683217, 895336.2783180904], [8, 160, 551785.2090502314, 482564.42557955976], [14, 280, 69220.78347067161, 15308.061321603745], [22, 440, 53912.722149067864, 24252.394448304112], [32, 640, 29660.32770076375, 26406.100425106906], [48, 960, 3254.227275656846, 1701.103412041499], [120, 2400, 1553.1238636153469, 339.82770999662944], [535, 10700, 1213.2961536187174, 65.70582213019293], [598, 11960, 1147.5903314885245, 23.714773828879515]], ""18"": [[1, 20, 2605356.6514556604, 1451283.583744115], [5, 100, 1154073.0677115454, 174612.25691270665], [8, 160, 979460.8107988387, 316435.12319539685], [15, 300, 663025.6876034419, 543333.8951246885], [37, 740, 119691.7924787534, 42835.64910500165], [61, 1220, 76856.14337375175, 57623.537836232], [220, 4400, 19232.605537519754, 25.06407464358199], [423, 8460, 19207.541462876172, 342.4940575771907]], ""19"": [[2, 40, 7251986.732954926, 3764687.5374819087], [7, 140, 3487299.195473017, 3451668.903492333], [103, 2060, 35630.29198068414, 10286.269993953782]], ""20"": [[1, 20, 36696168.66033821, 32520885.528532], [5, 100, 4175283.1318062083, 2199235.844008584], [8, 160, 1976047.2877976242, 814935.9158124775], [10, 200, 1161111.3719851468, 358532.04537295166], [14, 280, 802579.3266121951, 669271.8691894636], [47, 940, 133307.45742273153, 120927.56660183503]], ""21"": [[1, 20, 132848521.18656127, 31867206.352080315], [2, 40, 100981314.83448096, 100747948.94384392], [6, 120, 233365.89063704666, 110548.54617471494], [7, 140, 122817.34446233172, 21645.44228259627], [9, 180, 101171.90217973545, 85.91877278753964], [13, 260, 101085.98340694791, 86601.29798976821], [69, 1380, 14484.685417179706, 13596.61707150328], [140, 2800, 888.0683456764261, 99.72513454422256]], ""22"": [[2, 40, 16529707.851710461, 16288080.279604109], [8, 160, 241627.57210635254, 4991.536909397837], [21, 420, 236636.0351969547, 234496.0702238619], [256, 5120, 2139.9649730927945, 1982.0513997360129], [583, 11660, 157.91357335678165, 9.531957138653752], [943, 18860, 148.3816162181279, 19.57680103094114]], ""23"": [[3, 60, 9577560.804172587, 9354389.300317768], [9, 180, 223171.50385481786, 220650.56990404782], [243, 4860, 2520.9339507700347, 1435.7499071150792]], ""24"": [[2, 40, 26469320.780578747, 25776770.79074499], [4, 80, 692549.989833759, 453145.72945125727], [10, 200, 239404.26038250176, 148161.45125539813], [12, 240, 91242.80912710362, 3513.8261726020282], [26, 520, 87728.9829545016, 84140.7230692668], [353, 7060, 3588.2598852347955, 1193.6196778188728]], ""25"": [[1, 20, 12883394.081600694, 6809786.249589002], [3, 60, 6073607.832011692, 1193114.106037736], [6, 120, 4880493.725973956, 4865753.83307527], [33, 660, 14739.892898686616, 40.10391642900322], [45, 900, 14699.788982257613, 2212.8168149028534], [58, 1160, 12486.97216735476, 10838.367907859125], [207, 4140, 1648.6042594956348, 69.67797466760294]], ""26"": [[5, 100, 1947054.000495248, 53923.90039847186], [8, 160, 1893130.1000967762, 1877876.1614222939], [22, 440, 15253.938674482268, 4695.075524388487], [135, 2700, 10558.86315009378, 10174.776508918274]], ""27"": [[1, 20, 32195593.735624585, 29352425.326708503], [3, 60, 2843168.4089160813, 1132664.2490672534], [5, 100, 1710504.1598488279, 1676532.1506926918], [42, 840, 33972.00915613615, 26391.807371570038], [94, 1880, 7580.201784566112, 490.60988740609446], [145, 2900, 7089.591897160018, 4384.074180627012], [275, 5500, 2705.517716533006, 48.22096440949554], [884, 17680, 2657.2967521235105, 2209.742086517126]], ""28"": [[2, 40, 11455085.517308056, 9204515.720089624], [3, 60, 2250569.7972184326, 937513.9483143277], [7, 140, 1313055.848904105, 1276020.179444638], [27, 540, 37035.66945946682, 8358.280263645349], [88, 1760, 28677.389195821474, 9587.570500988146], [353, 7060, 19089.818694833328, 1310.03578660094], [726, 14520, 17779.782908232388, 91.28321765062356]], ""29"": [[2, 40, 4213847.520070474, 1119597.2392641157], [5, 100, 3094250.280806358, 2474827.613943983], [6, 120, 619422.6668623753, 611313.8166640535], [74, 1480, 8108.850198321889, 3210.8121811460614], [129, 2580, 4898.038017175828, 4032.6971169384146], [379, 7580, 865.3409002374133, 229.0448201300984]], ""30"": [[1, 20, 4173350.888071364, 3059550.8492991785], [4, 80, 1113800.0387721853, 955369.9702011638], [18, 360, 158430.0685710216, 1830.2637056213862], [55, 1100, 156599.80486540022, 30953.827475644488], [69, 1380, 125645.97738975573, 97956.89993022295], [100, 2000, 27689.077459532775, 9666.501177079397], [185, 3700, 18022.576282453378, 2710.5089363307998], [334, 6680, 15312.067346122578, 6826.344529815013], [360, 7200, 8485.722816307565, 34.43232771290786], [663, 13260, 8451.290488594657, 753.2584731091301], [884, 17680, 7698.032015485527, 643.3623617390576]], ""31"": [[1, 20, 117325691.42675336, 115700176.80417715], [30, 600, 1625514.622576209, 601538.857063906], [42, 840, 1023975.765512303, 887619.3326031218], [44, 880, 136356.43290918123, 100934.86445171913], [60, 1200, 35421.5684574621, 3094.636445374217], [194, 3880, 32326.93201208788, 17.69858196729183], [368, 7360, 32309.23343012059, 13234.829563589625], [372, 7440, 19074.403866530964, 1474.5434204271623], [479, 9580, 17599.8604461038, 3809.298279245675], [810, 16200, 13790.562166858126, 42.9297564549488]], ""32"": [[1, 20, 3869449.376478679, 3272684.584455086], [6, 120, 596764.7920235932, 585638.5024564171], [117, 2340, 11126.289567176145, 5200.918072615108], [449, 8980, 5925.371494561037, 3575.328161593095], [554, 11080, 2350.043332967942, 135.3399325303435]], ""33"": [[1, 20, 181997686.2464951, 170630792.53058016], [3, 60, 11366893.715914939, 11356089.614226086], [106, 2120, 10804.10168885287, 4233.799344135458], [481, 9620, 6570.302344717412, 2908.116322214313], [521, 10420, 3662.1860225030987, 52.554485517112425], [774, 15480, 3609.6315369859863, 117.75615435512191]], ""34"": [[1, 20, 543429.3742002221, 350760.10616828245], [19, 380, 192669.26803193963, 170100.3968924277], [80, 1600, 22568.871139511943, 1256.5371951044908], [118, 2360, 21312.33394440745, 2066.8553609274495], [465, 9300, 19245.478583480002, 125.85674094044953]], ""35"": [[1, 20, 5369309.267157412, 3229783.1177002327], [5, 100, 2139526.1494571795, 166278.64931058907], [16, 320, 1973247.5001465904, 1491751.3159486693], [21, 420, 481496.1841979212, 442364.23979510635], [22, 440, 39131.94440281485, 4322.492761943118], [93, 1860, 34809.45164087173, 1582.6721232603159], [231, 4620, 33226.779517611416, 11.596263436847948], [663, 13260, 33215.18325417457, 11494.735331895317], [714, 14280, 21720.44792227925, 4591.558960862865]], ""36"": [[1, 20, 12285484.813596739, 11218268.7257188], [2, 40, 1067216.087877938, 80397.69220028422], [5, 100, 986818.3956776538, 949308.9703846127], [51, 1020, 37509.42529304111, 8839.9704601282], [75, 1500, 28669.45483291291, 1938.7845500947406], [76, 1520, 26730.67028281817, 344.8082786870327]], ""37"": [[2, 40, 61466348.65219426, 59511143.94774697], [5, 100, 1955204.7044472923, 576510.1218177201], [8, 160, 1378694.5826295721, 995009.6958665219], [14, 280, 383684.8867630503, 381514.536010219], [341, 6820, 2170.350752831235, 782.8924939819401], [658, 13160, 1387.4582588492947, 256.4678979507876]], ""38"": [[1, 20, 2019241.0272516895, 1472668.4881921525], [5, 100, 546572.539059537, 539885.9598307766], [36, 720, 6686.579228760446, 5077.1929538523855]], ""39"": [[1, 20, 41872925.431376144, 40901940.29346645], [13, 260, 970985.1379096966, 390225.1140208354], [21, 420, 580760.0238888612, 577505.1847871054], [53, 1060, 3254.8391017557124, 1658.2387507476906], [306, 6120, 1596.6003510080218, 137.45464741425258]], ""40"": [[3, 60, 12540140.692755952, 10056850.733325936], [11, 220, 2483289.9594300175, 1276755.7096457765], [17, 340, 1206534.249784241, 1127328.8547767396], [61, 1220, 79205.39500750124, 15250.782723580756], [135, 2700, 63954.61228392048, 28708.894408046282], [145, 2900, 35245.7178758742, 7982.314218540061], [370, 7400, 27263.40365733414, 97.51596611487184], [497, 9940, 27165.887691219268, 79.42123335414726]], ""41"": [[3, 60, 505630.52048596094, 452749.3472105443], [60, 1200, 52881.17327541668, 50297.46398610518], [704, 14080, 2583.709289311503, 178.4172732646448], [814, 16280, 2405.2920160468584, 791.1775478844665]], ""42"": [[1, 20, 90304323.51003319, 63185340.67396811], [2, 40, 27118982.83606508, 21890199.128344852], [4, 80, 5228783.707720227, 3183710.7827658867], [5, 100, 2045072.9249543396, 2039127.5041913684], [78, 1560, 5945.420762971269, 4723.479646079613], [174, 3480, 1221.9411168916554, 643.263167867981], [430, 8600, 578.6779490236744, 317.0608400206679]], ""43"": [[1, 20, 160080101.6945528, 159448123.74009994], [10, 200, 631977.9544528758, 619315.7282882698], [13, 260, 12662.226164605952, 2949.0798340690253], [34, 680, 9713.146330536927, 5504.203057468416], [191, 3820, 4208.943273068511, 74.55270242020197], [216, 4320, 4134.390570648309, 3877.5584294892333]], ""44"": [[1, 20, 6465244.308581248, 6440362.226295687], [63, 1260, 24882.082285560333, 9.543686565863027], [92, 1840, 24872.53859899447, 3589.298071106743], [100, 2000, 21283.240527887727, 142.4802219867379]], ""45"": [[1, 20, 13025593.373406667, 12687303.839888241], [4, 80, 338289.5335184269, 262600.1357930483], [29, 580, 75689.39772537854, 72376.65537954887], [394, 7880, 3312.7423458296644, 27.933034118535943], [684, 13680, 3284.8093117111284, 5.4124389993544355]], ""46"": [[1, 20, 143740597.79892492, 143560848.50527042], [6, 120, 179749.29365448776, 118190.87791727934], [34, 680, 61558.41573720842, 17818.695028716204], [35, 700, 43739.72070849222, 33745.475407089034], [305, 6100, 9994.245301403182, 142.8044710664035], [349, 6980, 9851.440830336778, 698.0873194632786]], ""47"": [[1, 20, 49824445.58765413, 49480813.45457053], [12, 240, 343632.1330835963, 275141.12257279566], [43, 860, 68491.01051080062, 20304.02545225255], [84, 1680, 48186.985058548074, 24014.660547869997], [90, 1800, 24172.324510678078, 23138.069466300985], [96, 1920, 1034.255044377092, 52.96618844903867]], ""48"": [[1, 20, 26632687.885527886, 13674435.394191634], [3, 60, 12958252.491336253, 10352479.881294345], [5, 100, 2605772.610041907, 1344134.8216628998], [12, 240, 1261637.7883790073, 1248063.9434712334], [26, 520, 13573.844907773957, 6153.229262043628], [30, 600, 7420.615645730329, 7162.922234846998], [653, 13060, 257.69341088333056, 0.3866269668279756], [863, 17260, 257.3067839165026, 0.6278201537088535]], ""49"": [[1, 20, 15550231.41426066, 13169588.199602354], [5, 100, 2380643.2146583055, 2027122.5253067403], [12, 240, 353520.68935156526, 214041.56965735502], [30, 600, 139479.11969421024, 70751.38279488261], [33, 660, 68727.73689932763, 3893.767677357333], [90, 1800, 64833.9692219703, 8879.003977739223], [95, 1900, 55954.965244231076, 10183.703587068914], [103, 2060, 45771.26165716216, 11619.495145216686], [108, 2160, 34151.766511945476, 525.9390205143718], [232, 4640, 33625.827491431104, 2598.768153907993], [421, 8420, 31027.05933752311, 1176.7114508007653], [466, 9320, 29850.347886722346, 2612.4547907835185], [792, 15840, 27237.893095938827, 119.72411973690396]], ""50"": [[1, 20, 20919634.5365834, 11984639.48287914], [3, 60, 8934995.053704262, 4326747.556949746], [7, 140, 4608247.496754516, 4387870.181088557], [16, 320, 220377.31566595912, 113617.55392623135], [19, 380, 106759.76173972776, 60775.47458365997], [30, 600, 45984.287156067796, 8687.820100208322], [63, 1260, 37296.46705585947, 662.203999297184], [112, 2240, 36634.26305656229, 3046.7434072371616], [164, 3280, 33587.51964932513, 416.243065654955]]}"
